id_protein,protein_name,tags,tags_reason,tags_description,protein_multidata_id
650,ST6GAL1_HUMAN,To_add,,,650
651,MUC1_HUMAN,To_add,,,651
652,TIMP2_HUMAN,To_add,,,652
653,NPR1_HUMAN,To_add,,,653
654,CD44_HUMAN,To_add,,,654
655,SELP_HUMAN,To_add,,,655
656,ACAN_HUMAN,To_add,,,656
657,ITGB4_HUMAN,To_add,,,657
658,SPN_HUMAN,To_add,,,658
659,PDGFRA_HUMAN,To_add,,,659
660,PECAM1_HUMAN,To_add,,,660
661,KCNA2_HUMAN,To_add,,,661
662,CTLA4_HUMAN,To_add,,,662
663,EPCAM_HUMAN,To_add,,,663
664,PRLR_HUMAN,To_add,,,664
665,TSHR_HUMAN,To_add,,,665
666,GNB3_HUMAN,To_add,,,666
667,CRISP2_HUMAN,To_add,,,667
668,SELE_HUMAN,To_add,,,668
669,CCL3L1_HUMAN,To_add,,,669
670,CD36_HUMAN,To_add,,,670
671,NPPB_HUMAN,To_add,,,671
672,IL7R_HUMAN,To_add,,,672
673,IFNAR1_HUMAN,To_add,,,673
674,BPI_HUMAN,To_add,,,674
675,ITGA2_HUMAN,To_add,,,675
676,NPR3_HUMAN,To_add,,,676
677,HLA-G_HUMAN,To_add,,,677
678,TPH1_HUMAN,To_add,,,678
679,CHRNB2_HUMAN,To_add,,,679
680,ENG_HUMAN,To_add,,,680
681,CR1_HUMAN,To_add,,,681
682,LGALS3_HUMAN,To_add,,,682
683,IGFBP3_HUMAN,To_add,,,683
684,FLT1_HUMAN,To_add,,,684
685,IGFBP2_HUMAN,To_add,,,685
686,BMP7_HUMAN,To_add,,,686
687,ITGB5_HUMAN,To_add,,,687
688,ARF4_HUMAN,To_add,,,688
689,ADRA2B_HUMAN,To_add,,,689
690,VCL_HUMAN,To_add,,,690
691,PTPRA_HUMAN,To_add,,,691
692,ADCYAP1_HUMAN,To_add,,,692
693,IL1RN_HUMAN,To_add,,,693
694,ITGB6_HUMAN,To_add,,,694
695,LAG3_HUMAN,To_add,,,695
696,SDC1_HUMAN,To_add,,,696
697,PAM_HUMAN,To_add,,,697
698,CDH2_HUMAN,To_add,,,698
699,HDC_HUMAN,To_add,,,699
700,EPOR_HUMAN,To_add,,,700
701,CD58_HUMAN,To_add,,,701
702,VCAM1_HUMAN,To_add,,,702
703,CD53_HUMAN,To_add,,,703
704,TNFRSF1A_HUMAN,To_add,,,704
705,GGT1_HUMAN,To_add,,,705
706,RXRA_HUMAN,To_add,,,706
707,ITIH2_HUMAN,To_add,,,707
708,CEL_HUMAN,To_add,,,708
709,CXCL2_HUMAN,To_add,,,709
710,CXCL3_HUMAN,To_add,,,710
711,FST_HUMAN,To_add,,,711
712,PI3_HUMAN,To_add,,,712
713,CR2_HUMAN,To_add,,,713
714,HLA-DPA1_HUMAN,To_add,,,714
715,TCN1_HUMAN,To_add,,,715
716,TCN2_HUMAN,To_add,,,716
717,CD33_HUMAN,To_add,,,717
718,TPSB2_HUMAN,To_add,,,718
719,CD22_HUMAN,To_add,,,719
720,ALOX5AP_HUMAN,To_add,,,720
721,CHRM3_HUMAN,To_add,,,721
722,TNFRSF1B_HUMAN,To_add,,,722
723,TAC1_HUMAN,To_add,,,723
724,PMCH_HUMAN,To_add,,,724
725,TRH_HUMAN,To_add,,,725
726,NPR2_HUMAN,To_add,,,726
727,ITGAL_HUMAN,To_add,,,727
728,ITGAX_HUMAN,To_add,,,728
729,OGN_HUMAN,To_add,,,729
730,NTF3_HUMAN,To_add,,,730
731,EDN2_HUMAN,To_add,,,731
732,IL11_HUMAN,To_add,,,732
733,EFNA1_HUMAN,To_add,,,733
734,COL9A1_HUMAN,To_add,,,734
735,COL5A1_HUMAN,To_add,,,735
736,MAG_HUMAN,To_add,,,736
737,PTN_HUMAN,To_add,,,737
738,FLNA_HUMAN,To_add,,,738
739,TACR2_HUMAN,To_add,,,739
740,S1PR1_HUMAN,To_add,,,740
741,FPR1_HUMAN,To_add,,,741
742,CNR1_HUMAN,To_add,,,742
743,SYT1_HUMAN,To_add,,,743
744,KITLG_HUMAN,To_add,,,744
745,NT5E_HUMAN,To_add,,,745
746,EPHA1_HUMAN,To_add,,,746
747,C5AR1_HUMAN,To_add,,,747
748,TBXA2R_HUMAN,To_add,,,748
749,MDK_HUMAN,To_add,,,749
750,ZP3_HUMAN,To_add,,,750
751,FGF7_HUMAN,To_add,,,751
752,FGFR2_HUMAN,To_add,,,752
753,BGN_HUMAN,To_add,,,753
754,IBSP_HUMAN,To_add,,,754
755,RYR1_HUMAN,To_add,,,755
756,CD72_HUMAN,To_add,,,756
757,ERBB3_HUMAN,To_add,,,757
758,CD9_HUMAN,To_add,,,758
759,MATN1_HUMAN,To_add,,,759
760,TGM2_HUMAN,To_add,,,760
761,KCNA3_HUMAN,To_add,,,761
762,BMP5_HUMAN,To_add,,,762
763,BMP6_HUMAN,To_add,,,763
764,TNXB_HUMAN,To_add,,,764
765,IL10_HUMAN,To_add,,,765
766,CCL1_HUMAN,To_add,,,766
767,ENPP1_HUMAN,To_add,,,767
768,FGFR4_HUMAN,To_add,,,768
769,GAL_HUMAN,To_add,,,769
770,FGFR3_HUMAN,To_add,,,770
771,CBL_HUMAN,To_add,,,771
772,IGFBP4_HUMAN,To_add,,,772
773,LHCGR_HUMAN,To_add,,,773
774,MRC1_HUMAN,To_add,,,774
775,FBLN1_HUMAN,To_add,,,775
776,ITGA6_HUMAN,To_add,,,776
777,KEL_HUMAN,To_add,,,777
778,S100A1_HUMAN,To_add,,,778
779,ANOS1_HUMAN,To_add,,,779
780,GLRA2_HUMAN,To_add,,,780
781,JAK1_HUMAN,To_add,,,781
782,PTPRB_HUMAN,To_add,,,782
783,PTPRD_HUMAN,To_add,,,783
784,PTPRG_HUMAN,To_add,,,784
785,PTPRZ1_HUMAN,To_add,,,785
786,TNFSF4_HUMAN,To_add,,,786
787,OMG_HUMAN,To_add,,,787
788,BDNF_HUMAN,To_add,,,788
789,NPPC_HUMAN,To_add,,,789
790,FSHR_HUMAN,To_add,,,790
791,IL32_HUMAN,To_add,,,791
792,LAMA2_HUMAN,To_add,,,792
793,FCAR_HUMAN,To_add,,,793
794,IL4R_HUMAN,To_add,,,794
795,EDNRB_HUMAN,To_add,,,795
796,IGFBP6_HUMAN,To_add,,,796
797,IGFBP5_HUMAN,To_add,,,797
798,TNC_HUMAN,To_add,,,798
799,MYL9_HUMAN,To_add,,,799
800,HRH2_HUMAN,To_add,,,800
801,CXCR1_HUMAN,To_add,,,801
802,CXCR2_HUMAN,To_add,,,802
803,APC_HUMAN,To_add,,,803
804,CD24_HUMAN,To_add,,,804
805,COL8A2_HUMAN,To_add,,,805
806,FPR3_HUMAN,To_add,,,806
807,FPR2_HUMAN,To_add,,,807
808,GUCY2C_HUMAN,To_add,,,808
809,GRK2_HUMAN,To_add,,,809
810,EDNRA_HUMAN,To_add,,,810
811,TACR1_HUMAN,To_add,,,811
812,PTAFR_HUMAN,To_add,,,812
813,ACKR3_HUMAN,To_add,,,813
814,F2R_HUMAN,To_add,,,814
815,MPZ_HUMAN,To_add,,,815
816,AZGP1_HUMAN,To_add,,,816
817,LAMA1_HUMAN,To_add,,,817
818,FAS_HUMAN,To_add,,,818
819,NPY1R_HUMAN,To_add,,,819
820,COL5A3_HUMAN,To_add,,,820
821,CD40_HUMAN,To_add,,,821
822,ITGA3_HUMAN,To_add,,,822
823,ITGB7_HUMAN,To_add,,,823
824,ITGB8_HUMAN,To_add,,,824
825,MSN_HUMAN,To_add,,,825
826,CNTF_HUMAN,To_add,,,826
827,S100A4_HUMAN,To_add,,,827
828,KLRC1_HUMAN,To_add,,,828
829,KLRC2_HUMAN,To_add,,,829
830,KLRK1_HUMAN,To_add,,,830
831,CD27_HUMAN,To_add,,,831
832,MST1_HUMAN,To_add,,,832
833,IL3RA_HUMAN,To_add,,,833
834,CNTFR_HUMAN,To_add,,,834
835,ACVR2A_HUMAN,To_add,,,835
836,YWHAQ_HUMAN,To_add,,,836
837,CALML3_HUMAN,To_add,,,837
838,DPP4_HUMAN,To_add,,,838
839,GDF1_HUMAN,To_add,,,839
840,COL8A1_HUMAN,To_add,,,840
841,CD82_HUMAN,To_add,,,841
842,CALR_HUMAN,To_add,,,842
843,CANX_HUMAN,To_add,,,843
844,CFP_HUMAN,To_add,,,844
845,IL1R2_HUMAN,To_add,,,845
846,PIK3R1_HUMAN,To_add,,,846
847,HLA-DMA_HUMAN,To_add,,,847
848,HLA-DMB_HUMAN,To_add,,,848
849,GSTM2_HUMAN,To_add,,,849
850,HTR1D_HUMAN,To_add,,,850
851,HTR1B_HUMAN,To_add,,,851
852,HTR2A_HUMAN,To_add,,,852
853,HTR2C_HUMAN,To_add,,,853
854,NMBR_HUMAN,To_add,,,854
855,MAPK1_HUMAN,To_add,,,855
856,HTR1E_HUMAN,To_add,,,856
857,GRN_HUMAN,To_add,,,857
858,PTPRM_HUMAN,To_add,,,858
859,CD34_HUMAN,To_add,,,859
860,CD38_HUMAN,To_add,,,860
861,TNFRSF8_HUMAN,To_add,,,861
862,CD1B_HUMAN,To_add,,,862
863,ADORA2A_HUMAN,To_add,,,863
864,ADORA2B_HUMAN,To_add,,,864
865,CCN2_HUMAN,To_add,,,865
866,EPHA2_HUMAN,To_add,,,866
867,EPHA3_HUMAN,To_add,,,867
868,EPHA8_HUMAN,To_add,,,868
869,EPHB2_HUMAN,To_add,,,869
870,PTPN6_HUMAN,To_add,,,870
871,TACR3_HUMAN,To_add,,,871
872,LTK_HUMAN,To_add,,,872
873,COL4A5_HUMAN,To_add,,,873
874,IL12A_HUMAN,To_add,,,874
875,IL12B_HUMAN,To_add,,,875
876,TYK2_HUMAN,To_add,,,876
877,CD40LG_HUMAN,To_add,,,877
878,AQP1_HUMAN,To_add,,,878
879,GNA11_HUMAN,To_add,,,879
880,CD6_HUMAN,To_add,,,880
881,MIP_HUMAN,To_add,,,881
882,BDKRB2_HUMAN,To_add,,,882
883,HLA-F_HUMAN,To_add,,,883
884,AVPR2_HUMAN,To_add,,,884
885,AXL_HUMAN,To_add,,,885
886,CHRNA5_HUMAN,To_add,,,886
887,LRPAP1_HUMAN,To_add,,,887
888,ADORA1_HUMAN,To_add,,,888
889,GRPR_HUMAN,To_add,,,889
890,AGTR1_HUMAN,To_add,,,890
891,OXTR_HUMAN,To_add,,,891
892,GNA15_HUMAN,To_add,,,892
893,SLC7A1_HUMAN,To_add,,,893
894,SSTR1_HUMAN,To_add,,,894
895,SSTR2_HUMAN,To_add,,,895
896,CHRNB4_HUMAN,To_add,,,896
897,HTR1F_HUMAN,To_add,,,897
898,OR1E1_HUMAN,To_add,,,898
899,GNRHR_HUMAN,To_add,,,899
900,CALCR_HUMAN,To_add,,,900
901,NTSR1_HUMAN,To_add,,,901
902,NTS_HUMAN,To_add,,,902
903,LCN1_HUMAN,To_add,,,903
904,CD52_HUMAN,To_add,,,904
905,FGF9_HUMAN,To_add,,,905
906,SSTR4_HUMAN,To_add,,,906
907,SDC4_HUMAN,To_add,,,907
908,IL2RG_HUMAN,To_add,,,908
909,CEACAM8_HUMAN,To_add,,,909
910,L1CAM_HUMAN,To_add,,,910
911,ARRB2_HUMAN,To_add,,,911
912,CCKAR_HUMAN,To_add,,,912
913,CCKBR_HUMAN,To_add,,,913
914,VIPR1_HUMAN,To_add,,,914
915,MC4R_HUMAN,To_add,,,915
916,CCR1_HUMAN,To_add,,,916
917,BRS3_HUMAN,To_add,,,917
918,CCR7_HUMAN,To_add,,,918
919,CHRNA3_HUMAN,To_add,,,919
920,CXCR5_HUMAN,To_add,,,920
921,SSTR3_HUMAN,To_add,,,921
922,IFNA8_HUMAN,To_add,,,922
923,DSG3_HUMAN,To_add,,,923
924,CSF2RB_HUMAN,To_add,,,924
925,ICAM3_HUMAN,To_add,,,925
926,CD70_HUMAN,To_add,,,926
927,TNFSF8_HUMAN,To_add,,,927
928,MC5R_HUMAN,To_add,,,928
929,CDH5_HUMAN,To_add,,,929
930,CD80_HUMAN,To_add,,,930
931,NTF4_HUMAN,To_add,,,931
932,SDC2_HUMAN,To_add,,,932
933,CD68_HUMAN,To_add,,,933
934,BMP8B_HUMAN,To_add,,,934
935,RYK_HUMAN,To_add,,,935
936,HSPA4_HUMAN,To_add,,,936
937,GRK5_HUMAN,To_add,,,937
938,HTR7_HUMAN,To_add,,,938
939,CNR2_HUMAN,To_add,,,939
940,TRHR_HUMAN,To_add,,,940
941,CRHR1_HUMAN,To_add,,,941
942,PRSS3_HUMAN,To_add,,,942
943,GPC1_HUMAN,To_add,,,943
944,BTC_HUMAN,To_add,,,944
945,CTNNB1_HUMAN,To_add,,,945
946,IL13_HUMAN,To_add,,,946
947,SFTPD_HUMAN,To_add,,,947
948,ADM_HUMAN,To_add,,,948
949,SSTR5_HUMAN,To_add,,,949
950,ADRA1A_HUMAN,To_add,,,950
951,PTGS2_HUMAN,To_add,,,951
952,HRH1_HUMAN,To_add,,,952
953,ADRA1B_HUMAN,To_add,,,953
954,OPRM1_HUMAN,To_add,,,954
955,PTGER4_HUMAN,To_add,,,955
956,APLNR_HUMAN,To_add,,,956
957,THBS2_HUMAN,To_add,,,957
958,THBS4_HUMAN,To_add,,,958
959,DRD3_HUMAN,To_add,,,959
960,SCN4A_HUMAN,To_add,,,960
961,FBN1_HUMAN,To_add,,,961
962,TIE1_HUMAN,To_add,,,962
963,BSG_HUMAN,To_add,,,963
964,TIMP3_HUMAN,To_add,,,964
965,FLT4_HUMAN,To_add,,,965
966,KDR_HUMAN,To_add,,,966
967,SLC16A2_HUMAN,To_add,,,967
968,GGT2_HUMAN,To_add,,,968
969,CHRNA7_HUMAN,To_add,,,969
970,FLT3_HUMAN,To_add,,,970
971,BMPR1A_HUMAN,To_add,,,971
972,ACVR1B_HUMAN,To_add,,,972
973,TGFBR1_HUMAN,To_add,,,973
974,LTBR_HUMAN,To_add,,,974
975,SERPINF1_HUMAN,To_add,,,975
976,ACVRL1_HUMAN,To_add,,,976
977,TGFBR2_HUMAN,To_add,,,977
978,PIGA_HUMAN,To_add,,,978
979,AVPR1A_HUMAN,To_add,,,979
980,SNCA_HUMAN,To_add,,,980
981,IFNGR2_HUMAN,To_add,,,981
982,ITGAE_HUMAN,To_add,,,982
983,RPS19_HUMAN,To_add,,,983
984,COL18A1_HUMAN,To_add,,,984
985,MMP12_HUMAN,To_add,,,985
986,GDNF_HUMAN,To_add,,,986
987,ADCY8_HUMAN,To_add,,,987
988,IL6ST_HUMAN,To_add,,,988
989,GP5_HUMAN,To_add,,,989
990,CEACAM3_HUMAN,To_add,,,990
991,CEACAM6_HUMAN,To_add,,,991
992,CD96_HUMAN,To_add,,,992
993,TXLNA_HUMAN,To_add,,,993
994,THPO_HUMAN,To_add,,,994
995,MPL_HUMAN,To_add,,,995
996,CD79B_HUMAN,To_add,,,996
997,IL15_HUMAN,To_add,,,997
998,OPRD1_HUMAN,To_add,,,998
999,OPRK1_HUMAN,To_add,,,999
1000,OPRL1_HUMAN,To_add,,,1000
1001,LEP_HUMAN,To_add,,,1001
1002,ETV5_HUMAN,To_add,,,1002
1003,CASR_HUMAN,To_add,,,1003
1004,CD200_HUMAN,To_add,,,1004
1005,WNT5A_HUMAN,To_add,,,1005
1006,NBL1_HUMAN,To_add,,,1006
1007,TNFSF9_HUMAN,To_add,,,1007
1008,ADCYAP1R1_HUMAN,To_add,,,1008
1009,VIPR2_HUMAN,To_add,,,1009
1010,GRM5_HUMAN,To_add,,,1010
1011,HTR2B_HUMAN,To_add,,,1011
1012,CCR2_HUMAN,To_add,,,1012
1013,MC3R_HUMAN,To_add,,,1013
1014,CD86_HUMAN,To_add,,,1014
1015,ASIP_HUMAN,To_add,,,1015
1016,PIK3CA_HUMAN,To_add,,,1016
1017,IL12RB1_HUMAN,To_add,,,1017
1018,LIFR_HUMAN,To_add,,,1018
1019,CXCL5_HUMAN,To_add,,,1019
1020,GDF5_HUMAN,To_add,,,1020
1021,GUCA1A_HUMAN,To_add,,,1021
1022,PTGER2_HUMAN,To_add,,,1022
1023,PTGIR_HUMAN,To_add,,,1023
1024,MCAM_HUMAN,To_add,,,1024
1025,DCC_HUMAN,To_add,,,1025
1026,GLP1R_HUMAN,To_add,,,1026
1027,SYK_HUMAN,To_add,,,1027
1028,TNFRSF4_HUMAN,To_add,,,1028
1029,NAMPT_HUMAN,To_add,,,1029
1030,KIR2DL1_HUMAN,To_add,,,1030
1031,KIR2DL2_HUMAN,To_add,,,1031
1032,KIR2DL3_HUMAN,To_add,,,1032
1033,KIR3DL1_HUMAN,To_add,,,1033
1034,KIR3DL2_HUMAN,To_add,,,1034
1035,KIR2DS2_HUMAN,To_add,,,1035
1036,KIR2DS4_HUMAN,To_add,,,1036
1037,CHRNA4_HUMAN,To_add,,,1037
1038,MMP13_HUMAN,To_add,,,1038
1039,CMKLR2_HUMAN,To_add,,,1039
1040,CCR10_HUMAN,To_add,,,1040
1041,XCR1_HUMAN,To_add,,,1041
1042,CRKL_HUMAN,To_add,,,1042
1043,BAG6_HUMAN,To_add,,,1043
1044,NOTCH1_HUMAN,To_add,,,1044
1045,BDKRB1_HUMAN,To_add,,,1045
1046,GALR1_HUMAN,To_add,,,1046
1047,GABRB2_HUMAN,To_add,,,1047
1048,GCGR_HUMAN,To_add,,,1048
1049,SCTR_HUMAN,To_add,,,1049
1050,OR1G1_HUMAN,To_add,,,1050
1051,HTR5A_HUMAN,To_add,,,1051
1052,AVPR1B_HUMAN,To_add,,,1052
1053,NPTX2_HUMAN,To_add,,,1053
1054,XCL1_HUMAN,To_add,,,1054
1055,FASLG_HUMAN,To_add,,,1055
1056,SLC6A8_HUMAN,To_add,,,1056
1057,MTNR1A_HUMAN,To_add,,,1057
1058,KCNJ4_HUMAN,To_add,,,1058
1059,CXCL12_HUMAN,To_add,,,1059
1060,NPBWR1_HUMAN,To_add,,,1060
1061,NPBWR2_HUMAN,To_add,,,1061
1062,LEPR_HUMAN,To_add,,,1062
1063,CD151_HUMAN,To_add,,,1063
1064,GIPR_HUMAN,To_add,,,1064
1065,IFNAR2_HUMAN,To_add,,,1065
1066,NMU_HUMAN,To_add,,,1066
1067,PTDSS1_HUMAN,To_add,,,1067
1068,CCN3_HUMAN,To_add,,,1068
1069,ADGRE5_HUMAN,To_add,,,1069
1070,NPY2R_HUMAN,To_add,,,1070
1071,PTH2R_HUMAN,To_add,,,1071
1072,CX3CR1_HUMAN,To_add,,,1072
1073,LMAN1_HUMAN,To_add,,,1073
1074,MTNR1B_HUMAN,To_add,,,1074
1075,CXCR3_HUMAN,To_add,,,1075
1076,PRLHR_HUMAN,To_add,,,1076
1077,GPR15_HUMAN,To_add,,,1077
1078,THBS3_HUMAN,To_add,,,1078
1079,COMP_HUMAN,To_add,,,1079
1080,PGF_HUMAN,To_add,,,1080
1081,VEGFB_HUMAN,To_add,,,1081
1082,VEGFC_HUMAN,To_add,,,1082
1083,PSEN1_HUMAN,To_add,,,1083
1084,FLT3LG_HUMAN,To_add,,,1084
1085,RARRES1_HUMAN,To_add,,,1085
1086,RGS19_HUMAN,To_add,,,1086
1087,CAMP_HUMAN,To_add,,,1087
1088,ENTPD1_HUMAN,To_add,,,1088
1089,AGTR2_HUMAN,To_add,,,1089
1090,MMP14_HUMAN,To_add,,,1090
1091,NPY4R_HUMAN,To_add,,,1091
1092,HTR6_HUMAN,To_add,,,1092
1093,VASP_HUMAN,To_add,,,1093
1094,TNFSF10_HUMAN,To_add,,,1094
1095,BCAM_HUMAN,To_add,,,1095
1096,INSL3_HUMAN,To_add,,,1096
1097,MMP15_HUMAN,To_add,,,1097
1098,MMP16_HUMAN,To_add,,,1098
1099,GPC3_HUMAN,To_add,,,1099
1100,CCL11_HUMAN,To_add,,,1100
1101,CCR3_HUMAN,To_add,,,1101
1102,CCR4_HUMAN,To_add,,,1102
1103,CCR5_HUMAN,To_add,,,1103
1104,CCR6_HUMAN,To_add,,,1104
1105,CCR8_HUMAN,To_add,,,1105
1106,CCR9_HUMAN,To_add,,,1106
1107,APLP1_HUMAN,To_add,,,1107
1108,KCNQ1_HUMAN,To_add,,,1108
1109,PLXNA3_HUMAN,To_add,,,1109
1110,ADCY7_HUMAN,To_add,,,1110
1111,GUCY2F_HUMAN,To_add,,,1111
1112,LUM_HUMAN,To_add,,,1112
1113,EFNA3_HUMAN,To_add,,,1113
1114,EFNA4_HUMAN,To_add,,,1114
1115,EFNB2_HUMAN,To_add,,,1115
1116,EFNA5_HUMAN,To_add,,,1116
1117,PDX1_HUMAN,To_add,,,1117
1118,ART1_HUMAN,To_add,,,1118
1119,COL4A4_HUMAN,To_add,,,1119
1120,COPA_HUMAN,To_add,,,1120
1121,ITGA8_HUMAN,To_add,,,1121
1122,SLC16A1_HUMAN,To_add,,,1122
1123,CRISP3_HUMAN,To_add,,,1123
1124,YARS1_HUMAN,To_add,,,1124
1125,PDE1A_HUMAN,To_add,,,1125
1126,EPHB3_HUMAN,To_add,,,1126
1127,EPHA5_HUMAN,To_add,,,1127
1128,EPHB4_HUMAN,To_add,,,1128
1129,EPHB1_HUMAN,To_add,,,1129
1130,EPHA4_HUMAN,To_add,,,1130
1131,SLURP1_HUMAN,To_add,,,1131
1132,MFAP2_HUMAN,To_add,,,1132
1133,APOC4_HUMAN,To_add,,,1133
1134,PLTP_HUMAN,To_add,,,1134
1135,AQP5_HUMAN,To_add,,,1135
1136,FGF8_HUMAN,To_add,,,1136
1137,F2RL1_HUMAN,To_add,,,1137
1138,UCN_HUMAN,To_add,,,1138
1139,INHBC_HUMAN,To_add,,,1139
1140,GDF10_HUMAN,To_add,,,1140
1141,MTTP_HUMAN,To_add,,,1141
1142,AFDN_HUMAN,To_add,,,1142
1143,LAMB2_HUMAN,To_add,,,1143
1144,CDH6_HUMAN,To_add,,,1144
1145,CDH11_HUMAN,To_add,,,1145
1146,CDH13_HUMAN,To_add,,,1146
1147,CCL23_HUMAN,To_add,,,1147
1148,CCL18_HUMAN,To_add,,,1148
1149,FCGRT_HUMAN,To_add,,,1149
1150,GFRA1_HUMAN,To_add,,,1150
1151,ITGA1_HUMAN,To_add,,,1151
1152,WNT3_HUMAN,To_add,,,1152
1153,WNT3A_HUMAN,To_add,,,1153
1154,WNT4_HUMAN,To_add,,,1154
1155,WNT7B_HUMAN,To_add,,,1155
1156,CLDN6_HUMAN,To_add,,,1156
1157,CLDN8_HUMAN,To_add,,,1157
1158,BACE1_HUMAN,To_add,,,1158
1159,NRG3_HUMAN,To_add,,,1159
1160,SLC37A1_HUMAN,To_add,,,1160
1161,JAM2_HUMAN,To_add,,,1161
1162,CLDN2_HUMAN,To_add,,,1162
1163,INHBE_HUMAN,To_add,,,1163
1164,PROK1_HUMAN,To_add,,,1164
1165,NRXN1_HUMAN,To_add,,,1165
1166,NRXN2_HUMAN,To_add,,,1166
1167,NXPH1_HUMAN,To_add,,,1167
1168,FAM3B_HUMAN,To_add,,,1168
1169,LILRA4_HUMAN,To_add,,,1169
1170,DEFB1_HUMAN,To_add,,,1170
1171,CD81_HUMAN,To_add,,,1171
1172,IL2_HUMAN,To_add,,,1172
1173,S100A10_HUMAN,To_add,,,1173
1174,CXCR4_HUMAN,To_add,,,1174
1175,ACTR2_HUMAN,To_add,,,1175
1176,SST_HUMAN,To_add,,,1176
1177,FGF12_HUMAN,To_add,,,1177
1178,OSTN_HUMAN,To_add,,,1178
1179,LYZ_HUMAN,To_add,,,1179
1180,B2M_HUMAN,To_add,,,1180
1181,TGFB2_HUMAN,To_add,,,1181
1182,HNRNPK_HUMAN,To_add,,,1182
1183,TSPAN5_HUMAN,To_add,,,1183
1184,ARF6_HUMAN,To_add,,,1184
1185,GNB1_HUMAN,To_add,,,1185
1186,RPS27A_HUMAN,To_add,,,1186
1187,UBA52_HUMAN,To_add,,,1187
1188,GNAI1_HUMAN,To_add,,,1188
1189,RACK1_HUMAN,To_add,,,1189
1190,YBX1_HUMAN,To_add,,,1190
1191,CXADR_HUMAN,To_add,,,1191
1192,SIRPA_HUMAN,To_add,,,1192
1193,CNTNAP1_HUMAN,To_add,,,1193
1194,OLR1_HUMAN,To_add,,,1194
1195,BTN3A2_HUMAN,To_add,,,1195
1196,GSTO1_HUMAN,To_add,,,1196
1197,CX3CL1_HUMAN,To_add,,,1197
1198,JAG1_HUMAN,To_add,,,1198
1199,KCNJ10_HUMAN,To_add,,,1199
1200,RELN_HUMAN,To_add,,,1200
1201,ADAM17_HUMAN,To_add,,,1201
1202,IL13RA1_HUMAN,To_add,,,1202
1203,CCL20_HUMAN,To_add,,,1203
1204,PHEX_HUMAN,To_add,,,1204
1205,HLA-DRB3_HUMAN,To_add,,,1205
1206,CCL8_HUMAN,To_add,,,1206
1207,CCL7_HUMAN,To_add,,,1207
1208,CXCL6_HUMAN,To_add,,,1208
1209,LCN2_HUMAN,To_add,,,1209
1210,NUCB2_HUMAN,To_add,,,1210
1211,DLK1_HUMAN,To_add,,,1211
1212,S100A12_HUMAN,To_add,,,1212
1213,PRLH_HUMAN,To_add,,,1213
1214,DEFB103A_HUMAN,To_add,,,1214
1215,QRFP_HUMAN,To_add,,,1215
1216,SMAD3_HUMAN,To_add,,,1216
1217,ARF1_HUMAN,To_add,,,1217
1218,MUC5AC_HUMAN,To_add,,,1218
1219,FBLN2_HUMAN,To_add,,,1219
1220,VLDLR_HUMAN,To_add,,,1220
1221,HSPG2_HUMAN,To_add,,,1221
1222,LRP2_HUMAN,To_add,,,1222
1223,EFNB1_HUMAN,To_add,,,1223
1224,PPP2R2B_HUMAN,To_add,,,1224
1225,NDP_HUMAN,To_add,,,1225
1226,PSG9_HUMAN,To_add,,,1226
1227,PSG4_HUMAN,To_add,,,1227
1228,PSG6_HUMAN,To_add,,,1228
1229,BEX3_HUMAN,To_add,,,1229
1230,PDE1B_HUMAN,To_add,,,1230
1231,IL9R_HUMAN,To_add,,,1231
1232,CD83_HUMAN,To_add,,,1232
1233,IL5RA_HUMAN,To_add,,,1233
1234,FABP5_HUMAN,To_add,,,1234
1235,CAP1_HUMAN,To_add,,,1235
1236,IL1RL1_HUMAN,To_add,,,1236
1237,SLC7A5_HUMAN,To_add,,,1237
1238,MC2R_HUMAN,To_add,,,1238
1239,MC1R_HUMAN,To_add,,,1239
1240,COL4A3_HUMAN,To_add,,,1240
1241,ROR1_HUMAN,To_add,,,1241
1242,ROR2_HUMAN,To_add,,,1242
1243,RHAG_HUMAN,To_add,,,1243
1244,TNFRSF17_HUMAN,To_add,,,1244
1245,CNTN2_HUMAN,To_add,,,1245
1246,NRG1_HUMAN,To_add,,,1246
1247,COL7A1_HUMAN,To_add,,,1247
1248,DSG1_HUMAN,To_add,,,1248
1249,DSC2_HUMAN,To_add,,,1249
1250,GHRHR_HUMAN,To_add,,,1250
1251,GUCA2A_HUMAN,To_add,,,1251
1252,TEK_HUMAN,To_add,,,1252
1253,MUC2_HUMAN,To_add,,,1253
1254,GUCY2D_HUMAN,To_add,,,1254
1255,CAV1_HUMAN,To_add,,,1255
1256,TGFBR3_HUMAN,To_add,,,1256
1257,TFF2_HUMAN,To_add,,,1257
1258,PLAUR_HUMAN,To_add,,,1258
1259,PTH1R_HUMAN,To_add,,,1259
1260,COL10A1_HUMAN,To_add,,,1260
1261,NOTCH2_HUMAN,To_add,,,1261
1262,ACVR1_HUMAN,To_add,,,1262
1263,CHRNE_HUMAN,To_add,,,1263
1264,MST1R_HUMAN,To_add,,,1264
1265,PTK2_HUMAN,To_add,,,1265
1266,COL14A1_HUMAN,To_add,,,1266
1267,CHRNB3_HUMAN,To_add,,,1267
1268,PTPN11_HUMAN,To_add,,,1268
1269,BTK_HUMAN,To_add,,,1269
1270,TYRO3_HUMAN,To_add,,,1270
1271,APLP2_HUMAN,To_add,,,1271
