cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
348	NK	SRSF2	1.47083618718092e-79	0.381906794239734	0.674	0.267	2.31950866718431e-75
349	NK	SLC7A5	2.11483398376562e-79	0.276929954885166	0.276	0.032	3.33509319239838e-75
350	NK	MAP2K3	9.64454903822556e-76	0.314003495803451	0.397	0.094	1.52094538332817e-71
351	NK	CD8A	1.10145755133934e-74	0.286485950562027	0.282	0.04	1.73699855846214e-70
352	NK	HNRNPH1	2.45191835981479e-74	0.370582687469132	0.788	0.373	3.86667525342793e-70
353	NK	RPS4Y1	1.54069860310103e-72	0.411013864882662	0.827	0.347	2.42968169709033e-68
354	NK	PDE4D	2.75971045607941e-72	0.335911650821921	0.495	0.15	4.35206338923722e-68
355	NK	DNAJB6	6.4131108263352e-71	0.365211076836372	0.683	0.282	1.01134757731306e-66
356	NK	YPEL5	2.68978511418806e-70	0.368186326325274	0.672	0.261	4.24179112507457e-66
357	NK	RPLP0	9.71312610177619e-70	0.28489137080977	0.946	0.631	1.5317599862501e-65
358	NK	WTAP	4.77496939707111e-69	0.331226136351972	0.531	0.174	7.53012673918115e-65
359	NK	S100A6	1.46364700015058e-68	0.323062418564424	0.928	0.558	2.30817131923746e-64
360	NK	MXD4	3.70370012768601e-68	0.345659503140644	0.578	0.224	5.84073510136083e-64
361	NK	RPS10	4.58358041876415e-68	0.367849652467705	0.8	0.374	7.22830632039106e-64
362	NK	COG3	4.45132826516864e-65	0.281436977375268	0.348	0.082	7.01974467417094e-61
363	NK	BHLHE40	2.73914816108616e-64	0.305182608844076	0.445	0.136	4.31963665003288e-60
364	NK	SNRPB	4.06405385195123e-64	0.358992534745842	0.712	0.294	6.40901292452709e-60
365	NK	HSPA5	4.74538458280563e-64	0.338298014882831	0.783	0.416	7.48347148708448e-60
366	NK	OSER1	1.77446897665451e-63	0.272950076170047	0.353	0.086	2.79833757618416e-59
367	NK	TENT4B	2.52429945877354e-63	0.294474121895949	0.403	0.114	3.98082024648588e-59
368	NK	TUBA4A	2.83017392723448e-63	0.290539400978233	0.41	0.115	4.46318428324877e-59
369	NK	CLIC3	2.72937947249961e-62	-0.295481190622178	0.391	0.547	4.30423142813189e-58
370	NK	LINC-PINT	7.5775799964636e-62	0.333506250829291	0.59	0.225	1.19498436544231e-57
371	NK	GRASP	1.33789309635548e-60	0.288855149349464	0.346	0.093	2.10985741295258e-56
372	NK	LAMP1	1.43870207403872e-60	0.305042002591842	0.489	0.162	2.26883317075906e-56
373	NK	EMC7	5.23797897976764e-60	0.26281923434919	0.363	0.094	8.26029285109356e-56
374	NK	TRGC2	5.26686855933263e-60	0.278694247594793	0.28	0.062	8.30585171806756e-56
375	NK	EWSR1	8.52591891095717e-60	0.287396684330745	0.435	0.132	1.34453741225795e-55
376	NK	NR4A2	9.2789778191061e-60	0.325109048551784	0.541	0.204	1.46329480207303e-55
377	NK	AC007952.4	1.10243916906202e-59	-0.303432236926738	0.044	0.254	1.73854656961081e-55
378	NK	CMC2	3.45572688241316e-59	0.269229451801603	0.366	0.099	5.44968129356556e-55
379	NK	RAB5IF	7.06312976861099e-59	0.33190211692784	0.621	0.261	1.11385556450995e-54
380	NK	RSRC2	1.66931497857171e-58	0.335500460944382	0.661	0.282	2.63250972120758e-54
381	NK	RGS2	2.34527254279859e-58	0.269422419028675	0.36	0.098	3.69849479999338e-54
382	NK	ARF1	1.66910816562103e-57	0.334816870458518	0.683	0.299	2.63218357718437e-53
383	NK	RNF166	1.90375215415909e-57	0.306970630069703	0.524	0.183	3.00221714710888e-53
384	NK	ALYREF	3.08759314847817e-57	0.264373493243542	0.379	0.107	4.86913439515007e-53
385	NK	CTPS1	3.7859618255201e-57	0.263506935316293	0.356	0.095	5.9704617988452e-53
386	NK	CNOT1	1.74937790889595e-56	0.282510773185499	0.425	0.136	2.75876896232891e-52
387	NK	IRF2BP2	1.78831575777119e-56	0.278729540858228	0.451	0.148	2.82017395000517e-52
388	NK	PLEKHA2	1.81001745423439e-56	0.291049899409898	0.462	0.158	2.85439752532763e-52
389	NK	SMAD7	1.89705696354448e-56	0.285925855571396	0.441	0.144	2.99165883150964e-52
390	NK	ATP5F1B	3.06719134643719e-56	0.299817918516571	0.522	0.19	4.83696075333145e-52
391	NK	UBALD2	6.85828530640676e-56	0.300729999724517	0.524	0.186	1.08155159282035e-51
392	NK	SURF4	4.4218963346003e-55	0.258550725568179	0.373	0.107	6.97333051966467e-51
393	NK	CHD1	1.58000564346961e-54	0.303895981107638	0.532	0.201	2.49166889975157e-50
394	NK	RUNX3	1.64637122483598e-54	0.336730402838191	0.79	0.397	2.59632742156634e-50
395	NK	SERINC1	3.14698317750574e-54	0.264970748727861	0.404	0.124	4.96279247092655e-50
396	NK	TAX1BP1	8.84215954763668e-54	0.327669112846177	0.678	0.31	1.3944085606623e-49
397	NK	HIPK1	1.03355183671922e-53	0.273481303701312	0.43	0.139	1.62991124650621e-49
398	NK	NXT1	1.41855090767908e-53	0.251870549743836	0.362	0.104	2.23705478140991e-49
399	NK	IDI1	2.80833979668641e-53	0.310366369922564	0.57	0.23	4.42875185937448e-49
400	NK	TSEN54	3.27135955394147e-53	0.262424907657955	0.412	0.128	5.1589340165657e-49
401	NK	EPB41L4A-AS1	7.46379088262115e-53	0.278464703898072	0.441	0.15	1.17703982218936e-48
402	NK	HNRNPH3	3.7285152727751e-51	0.295658840350275	0.545	0.212	5.87986858516633e-47
403	NK	GABARAPL1	9.60170079601762e-51	0.255595433533415	0.399	0.127	1.51418821553198e-46
404	NK	CNOT2	1.392720337773e-50	0.285852278567812	0.496	0.187	2.19631997266802e-46
405	NK	CCDC59	1.37757149315452e-49	0.270590086069779	0.456	0.162	2.17243024470468e-45
406	NK	PSME4	2.43255687339215e-49	0.259438521327191	0.379	0.125	3.83614218933943e-45
407	NK	SDCBP	4.21725019955072e-49	0.261814494025868	0.436	0.15	6.65060356469148e-45
408	NK	RAB5C	4.50958009536864e-49	0.273504621810203	0.47	0.169	7.11160781039634e-45
409	NK	HNRNPA1	4.78456978831375e-49	0.294840782916891	0.888	0.539	7.54526655617078e-45
410	NK	SF3B5	1.67381134473014e-48	0.306251135626732	0.625	0.267	2.63960049063943e-44
411	NK	CIR1	3.87837790913978e-47	0.280062512301728	0.503	0.199	6.11620196271343e-43
412	NK	TNFRSF1B	4.65233949120784e-47	0.267421490235168	0.465	0.171	7.33673937763476e-43
413	NK	TGFB1	4.87372052744682e-47	0.295412802913739	0.794	0.452	7.68585727178364e-43
414	NK	PAIP2	1.06627907510096e-46	0.299397852221099	0.621	0.264	1.68152210143422e-42
415	NK	SPOCK2	2.56816664738053e-46	0.266630281151857	0.454	0.168	4.04999880291909e-42
416	NK	BUD31	3.50248583419707e-46	0.280426399370828	0.527	0.214	5.52342016052878e-42
417	NK	EIF3H	8.53645852092867e-46	0.279014893074151	0.532	0.216	1.34619950875045e-41
418	NK	PPP1CB	2.22141893950684e-45	0.25895656673308	0.47	0.174	3.50317766760229e-41
419	NK	ARPC5L	4.95538686590547e-45	0.310938069341566	0.731	0.365	7.81464508753292e-41
420	NK	PSMD7	6.54474528650929e-45	0.259123280785409	0.454	0.171	1.03210633168252e-40
421	NK	TRA2A	1.19047609945869e-44	0.265088033687136	0.495	0.19	1.87738080884635e-40
422	NK	CDC42SE2	4.96453151159062e-44	0.295013651421018	0.643	0.293	7.8290661937784e-40
423	NK	MORF4L1	4.99045292999175e-44	0.299113936090788	0.681	0.325	7.86994427059699e-40
424	NK	VIM	5.59113001117846e-44	0.288593374278708	0.743	0.387	8.81721202762844e-40
425	NK	LDHA	2.47218225571622e-43	0.295263821136412	0.708	0.364	3.89863141726448e-39
426	NK	ZC3H15	2.47469688351979e-43	0.278277629570753	0.549	0.236	3.90259698531071e-39
427	NK	EIF3F	2.78170854570323e-43	0.303545954142088	0.687	0.313	4.38675437657399e-39
428	NK	SELENOK	3.92480899637624e-43	0.277943629445221	0.562	0.237	6.18942378728533e-39
429	NK	PGK1	5.48921353601817e-43	0.26254296583733	0.495	0.2	8.65648974630065e-39
430	NK	MT2A	9.70037279950022e-43	0.284740476079613	0.553	0.259	1.52974879048118e-38
431	NK	PRPF40A	1.04819925190071e-42	0.271033786788869	0.514	0.219	1.65301022024742e-38
432	NK	PTGDS	2.89789372901955e-42	0.279568482828343	0.263	0.08	4.56997841066383e-38
433	NK	KLRC1	3.23539233891575e-42	-0.287391765052306	0.128	0.31	5.10221371847013e-38
434	NK	EIF5A	9.14145541958995e-42	0.30014956092666	0.692	0.323	1.44160751966933e-37
435	NK	RAB2A	9.91259513129391e-42	0.274083818930502	0.556	0.247	1.56321625220505e-37
436	NK	HSPA9	9.9703861498714e-42	0.274496338731576	0.557	0.24	1.57232989583472e-37
437	NK	TRAM1	4.50596984262218e-41	0.251410600896386	0.462	0.181	7.10591444181518e-37
438	NK	COX6C	5.74090874288467e-41	0.297708834446237	0.796	0.431	9.05341308752912e-37
439	NK	RSL24D1	7.83965355939629e-41	0.279809989885356	0.592	0.26	1.2363133663168e-36
440	NK	RBM8A	1.54239840603172e-40	0.28925285029652	0.659	0.31	2.43236228631202e-36
441	NK	ZFP36	1.82059864094398e-40	0.284060464647307	0.64	0.309	2.87108405676865e-36
442	NK	TOMM20	2.32811363515814e-40	0.273313640655447	0.574	0.248	3.67143520264438e-36
443	NK	LGALS1	2.59672672920447e-40	0.276963033081484	0.635	0.329	4.09503805195545e-36
444	NK	EIF4A2	2.82697534321895e-40	0.295340190612012	0.676	0.312	4.45814011625628e-36
445	NK	DSTN	3.18710673316388e-40	0.271932269749886	0.556	0.257	5.02606731819945e-36
446	NK	SUB1	3.35156050844723e-40	0.286002474119162	0.861	0.508	5.28541092182128e-36
447	NK	PTPRE	3.61596986632109e-40	0.25832499465837	0.487	0.207	5.70238447918835e-36
448	NK	WAC	7.71243224443233e-40	0.25765206061008	0.502	0.206	1.21625056494698e-35
449	NK	UBE2L3	1.20299221317645e-39	0.261498052645439	0.535	0.226	1.89711872017926e-35
450	NK	TRDC	2.23648813413447e-39	-0.262545736251372	0.26	0.424	3.52694178753006e-35
451	NK	GGNBP2	2.33389494761119e-39	0.260193951965075	0.511	0.223	3.68055233238285e-35
452	NK	TRAPPC10	2.67291916086079e-39	0.254696159189669	0.495	0.209	4.21519351667747e-35
453	NK	SNHG6	3.78143227176006e-38	0.285911545991734	0.698	0.346	5.96331869256561e-34
454	NK	POMP	5.29412420753041e-38	0.278820674978128	0.635	0.298	8.34883387527546e-34
455	NK	NDUFA1	6.50631199995596e-38	0.264559492782722	0.575	0.251	1.02604540239305e-33
456	NK	RPS17	1.77405852815795e-37	0.282623855385978	0.885	0.525	2.79769029890509e-33
457	NK	CSDE1	2.057156712084e-37	0.255421198673042	0.544	0.234	3.24413613495647e-33
458	NK	PAPOLA	5.2281083315639e-37	0.257272907706885	0.554	0.24	8.24472683887627e-33
459	NK	RWDD1	5.33794597532034e-37	0.266343564815678	0.578	0.272	8.41794080308018e-33
460	NK	STK17B	1.20395467635972e-36	0.266966039838453	0.59	0.271	1.89863652461927e-32
461	NK	HNRNPC	2.83126711631227e-36	0.290623509007632	0.756	0.392	4.46490824242445e-32
462	NK	BCLAF1	3.02529901098637e-36	0.282029183670533	0.721	0.377	4.7708965403255e-32
463	NK	TAPBP	5.74946946432908e-36	0.279768222725083	0.672	0.327	9.06691334524696e-32
464	NK	KLF6	6.64304253380066e-36	0.264019283531243	0.658	0.36	1.04760780758036e-31
465	NK	IDS	7.46868969284638e-36	0.260470453070225	0.577	0.257	1.17781236456187e-31
466	NK	CALR	1.99937519634933e-35	0.276264776185257	0.707	0.38	3.1530146846429e-31
467	NK	SEC61G	2.68511101916166e-35	0.262529155269429	0.587	0.273	4.23442007721795e-31
468	NK	COX8A	3.28739740540248e-35	0.2804399105037	0.673	0.323	5.18422570831972e-31
469	NK	ITGB2	1.15821259255636e-34	0.27681991950474	0.861	0.519	1.82650125846137e-30
470	NK	C9orf78	3.62392631974568e-34	0.265996349128472	0.62	0.299	5.71493180623894e-30
471	NK	CIB1	3.97600732864394e-34	0.267490860482224	0.643	0.32	6.27016355727149e-30
472	NK	NOP53	6.85967217082323e-34	0.277487360232762	0.683	0.333	1.08177030133882e-29
473	NK	ZNF207	2.90891579885262e-33	0.255930113840428	0.58	0.274	4.58736021479057e-29
474	NK	FLNA	1.35125893446351e-32	0.275735257691078	0.731	0.387	2.13093533964896e-28
475	NK	ARF6	2.2384101138875e-32	0.261820495439835	0.621	0.292	3.52997274960059e-28
476	NK	GNG2	1.16770662256319e-31	0.255308937024085	0.589	0.275	1.84147334378215e-27
477	NK	OGA	1.43614726034605e-31	0.255122308764985	0.611	0.297	2.26480422956572e-27
478	NK	DDX6	4.38552816381764e-31	0.273865160027953	0.76	0.42	6.91597791434042e-27
479	NK	SFPQ	7.3262715512429e-31	0.265525534013691	0.714	0.385	1.15535302363101e-26
480	NK	SARAF	1.44238790278674e-30	0.264909357917637	0.794	0.461	2.27464572269469e-26
481	NK	PCBP2	1.61063713455225e-30	0.260946995978996	0.68	0.35	2.5399747611889e-26
482	NK	CD48	4.05041963252152e-30	0.253632639495828	0.634	0.317	6.38751176048644e-26
483	NK	SLC25A6	4.66553827235005e-30	0.267226733229319	0.707	0.361	7.35755385549602e-26
484	NK	ELF1	1.53332274462541e-29	0.25039048832659	0.621	0.309	2.41804996827426e-25
485	NK	BZW1	2.67093657206051e-29	0.264675185673787	0.744	0.414	4.21206697413942e-25
486	NK	HLA-F	3.39179540622945e-29	0.256943666852227	0.648	0.33	5.34886135562383e-25
487	NK	ARID4B	6.95856915585962e-29	0.257683670495778	0.662	0.343	1.09736635587906e-24
488	NK	SAP18	6.18460518761077e-28	0.265362387521003	0.716	0.368	9.75312238086219e-24
489	NK	SRSF11	2.60943758634047e-27	0.252273701030806	0.696	0.379	4.11508307365892e-23
490	NK	SF3B1	2.85496087395117e-27	0.250688888569135	0.646	0.329	4.50227329822099e-23
491	NK	PDIA3	2.95584952461665e-25	0.253313089570878	0.756	0.43	4.66137470032045e-21
492	NK	RBM3	1.68804541209552e-24	0.253081659393091	0.804	0.47	2.66204761487464e-20
493	NK	ZEB2	6.10303831218442e-24	0.251629861824289	0.784	0.461	9.62449141831483e-20
494	B	CD79B	0	-0.657093855868611	0.255	0.798	0
495	B	EZR	4.72135379063315e-221	0.410237391825538	0.859	0.52	7.44557492782848e-217
496	B	TCL1A	1.95741627462508e-211	-0.663679672951951	0.046	0.51	3.08684546508375e-207
497	B	TSC22D3	4.01517933686388e-201	0.332627652436298	0.915	0.664	6.33193781423434e-197
498	B	DDX21	2.38845035668628e-188	0.449821585909739	0.704	0.323	3.76658621249427e-184
499	B	OAZ1	4.023722520323e-176	-0.39813517811895	0.466	0.793	6.34541041454938e-172
500	B	KLF6	2.58788152025504e-175	0.406221576909708	0.834	0.489	4.0810891574422e-171
501	B	ARPC3	8.83296784706641e-160	-0.366880878043085	0.504	0.819	1.39295902948237e-155
502	B	PRRC2C	2.90276327444011e-144	0.333563031862921	0.839	0.538	4.57765768379205e-140
503	B	PELI1	8.83623960225281e-142	0.385759384509995	0.448	0.13	1.39347498527527e-137
504	B	H3F3A	4.37652165891216e-132	-0.264110304614068	0.696	0.911	6.90177465610448e-128
505	B	LTB	5.91954318975285e-129	-0.367301711659471	0.439	0.737	9.33511961024025e-125
506	B	RCSD1	4.2734949495481e-124	-0.421316391733957	0.209	0.563	6.73930153543735e-120
507	B	IFI44L	1.48038499576867e-116	0.306409164360009	0.238	0.031	2.33456713832719e-112
508	B	ATP6V1G1	7.66018069376283e-116	-0.354600492481675	0.363	0.668	1.2080104954064e-111
509	B	STX7	3.47205596518576e-115	-0.409067630505355	0.172	0.51	5.47543225709795e-111
510	B	CD83	7.67939922555621e-114	0.370200912885673	0.558	0.247	1.21104125787021e-109
511	B	MYL12A	4.73776138517221e-113	-0.367889216607972	0.334	0.651	7.47144970441657e-109
512	B	IRF2BP2	4.50240688625109e-112	0.317795880020708	0.407	0.128	7.10029565961797e-108
513	B	IGHA1	4.54035792768127e-112	0.363421475996054	0.485	0.175	7.16014445195336e-108
514	B	SAT1	2.84541965387551e-105	0.329959750628659	0.636	0.358	4.48722679416167e-101
515	B	DDX24	1.03052133652488e-104	0.29997442904913	0.76	0.486	1.62513214769974e-100
516	B	GRASP	1.27555709623451e-100	0.289822727540865	0.302	0.073	2.01155354076183e-96
517	B	RPS26	3.19870646781558e-99	0.256412303365552	0.921	0.719	5.04436009974517e-95
518	B	MTRNR2L8	2.39026464964244e-95	0.255332143998261	0.266	0.058	3.76944735248613e-91
519	B	VPREB3	9.40976192043951e-95	-0.379495722598874	0.187	0.488	1.48391945485331e-90
520	B	TRA2B	9.82346199799738e-94	0.303896276016747	0.681	0.399	1.54915995708419e-89
521	B	LY9	1.84439597258641e-93	0.286013056816956	0.323	0.093	2.90861244876877e-89
522	B	SNHG9	2.4601496581263e-90	0.277959236289254	0.354	0.114	3.87965601086518e-86
523	B	NR4A2	7.90499791611657e-90	0.271800463956082	0.294	0.078	1.24661817137158e-85
524	B	UBALD2	1.20237510106496e-89	0.307543427142682	0.463	0.192	1.89614553437944e-85
525	B	CD69	3.33128355667336e-89	0.342504242052544	0.541	0.274	5.2534341688739e-85
526	B	EAF2	5.96755025202143e-88	-0.334660287991799	0.089	0.36	9.41082674743779e-84
527	B	NEAT1	7.56299584457463e-87	0.294960079913355	0.776	0.507	1.19268444468942e-82
528	B	TMBIM4	5.47021685337033e-86	-0.330637505803242	0.191	0.464	8.62653197776501e-82
529	B	ERP29	9.32225996569579e-86	-0.293709133203157	0.405	0.644	1.47012039659023e-81
530	B	NOP58	5.09633877964408e-83	0.28755567003632	0.409	0.162	8.03692625549872e-79
531	B	EMP3	2.99408271356852e-81	0.2607869879082	0.695	0.496	4.72166843929755e-77
532	B	BCLAF1	5.18748340341816e-78	0.282578565682955	0.667	0.396	8.18066132719044e-74
533	B	CALHM6	1.37406926909688e-77	-0.321363062279525	0.123	0.379	2.16690723736578e-73
534	B	RBM38	5.2457535947095e-77	0.290960607214617	0.436	0.201	8.27255341885689e-73
535	B	ACTG1	6.07869696072409e-73	-0.281293707417794	0.436	0.66	9.58610510706189e-69
536	B	SBDS	9.1465824081928e-73	0.268301150573599	0.44	0.192	1.442416045772e-68
537	B	RSRC2	2.99650186404748e-72	0.275966228421002	0.558	0.3	4.72548343960288e-68
538	B	PRDM2	3.85348691720713e-70	0.263828967616321	0.655	0.414	6.07694886843564e-66
539	B	EIF3K	9.94901354036447e-69	-0.260791633455763	0.446	0.675	1.56895943531548e-64
540	B	ATP6V0E1	1.36832213873207e-67	-0.286037119325328	0.202	0.439	2.15784401278047e-63
541	B	IGHG3	1.52802130877503e-67	0.267886361761405	0.319	0.114	2.40968960393822e-63
542	B	SMIM14	1.64277050975843e-67	-0.298753837183958	0.106	0.342	2.59064909388905e-63
543	B	ANAPC16	4.39568792837756e-67	-0.291207020619084	0.283	0.532	6.93199986305141e-63
544	B	HVCN1	1.86000307340415e-66	-0.29327127889953	0.128	0.364	2.93322484675834e-62
545	B	UCP2	8.52027328395825e-66	-0.298880390015107	0.206	0.448	1.34364709688022e-61
546	B	RIPOR2	2.0299340956541e-64	-0.300891654795295	0.241	0.504	3.20120606884652e-60
547	B	LSM10	9.07136797856154e-64	-0.265430897504586	0.073	0.282	1.43055473021915e-59
548	B	ARPC5	7.03418583413709e-63	-0.284818862533666	0.156	0.382	1.10929110604342e-58
549	B	FAM133B	8.49002093466363e-63	0.253956316233931	0.621	0.395	1.33887630139645e-58
550	B	LINC02397	1.06994153361922e-62	-0.278544823731632	0.088	0.307	1.68729779851751e-58
551	B	ZFP36	2.38053528634181e-61	0.255295708449565	0.433	0.219	3.75410414656103e-57
552	B	SELENOK	4.86639094908344e-61	0.25082963305054	0.449	0.231	7.67429852670459e-57
553	B	SMDT1	4.90380352761082e-61	-0.271108360613946	0.275	0.49	7.73329816304227e-57
554	B	ARL6IP5	6.26435810342612e-61	-0.27641265659816	0.163	0.38	9.87889272910299e-57
555	B	CLIC1	8.47417086042838e-61	-0.261557451976956	0.339	0.551	1.33637674468955e-56
556	B	CD81	1.8737116486116e-60	-0.274832051808102	0.279	0.501	2.95484326986049e-56
557	B	ARPC1B	3.69332856371142e-59	-0.275951274557254	0.248	0.481	5.82437914497291e-55
558	B	SELL	1.10103164011032e-57	-0.274040408879094	0.126	0.35	1.73632689645397e-53
559	B	PCDH9	1.52110598377437e-57	-0.287329310403309	0.086	0.293	2.39878413641218e-53
560	B	CD72	3.11146412446551e-56	-0.260419107470561	0.067	0.257	4.90677892428211e-52
561	B	PSMB9	7.89628166357075e-56	-0.265862196827906	0.185	0.404	1.24524361834511e-51
562	B	PARP1	1.11481366027784e-54	-0.260947463934263	0.178	0.389	1.75806114225815e-50
563	B	CD53	1.36905713559209e-53	-0.262254322908138	0.185	0.39	2.15900310282872e-49
564	B	FCMR	2.84520732244936e-52	-0.261395447619363	0.172	0.388	4.48689194750264e-48
565	B	TNFAIP8	3.12647366681352e-51	-0.25735945315451	0.18	0.389	4.93044897256492e-47
566	B	SNX2	1.65856081800482e-49	-0.252006062675721	0.277	0.494	2.6155504099936e-45
567	B	CXXC5	2.81091627992431e-48	-0.250047641567472	0.225	0.423	4.43281497344063e-44
568	HSPC	NEAT1	8.33965908953242e-193	0.275340132671638	0.982	0.938	1.31516423841926e-188
569	HSPC	SERPINE2	1.4991647642939e-167	-0.294346826790066	0.041	0.436	2.36418283329149e-163
570	HSPC	CCNL1	5.53483356980921e-135	0.345828580186592	0.903	0.752	8.72843253958913e-131
571	HSPC	LDHB	1.01415340892086e-120	-0.269420893949686	0.757	0.972	1.5993199258682e-116
572	HSPC	SAT1	5.51293512387117e-113	0.446105078556398	0.826	0.575	8.69389869034484e-109
573	HSPC	LAPTM4B	6.96550480401528e-112	-0.327974064330907	0.174	0.607	1.09846010759321e-107
574	HSPC	PRDX1	1.07756094811406e-108	-0.378440530015203	0.523	0.883	1.69931361517588e-104
575	HSPC	SLC25A3	2.01570980717859e-104	-0.272513593963244	0.708	0.924	3.17877436592064e-100
576	HSPC	SUMO2	1.36575986731347e-101	-0.25179556002222	0.748	0.957	2.15380331075334e-97
577	HSPC	ODC1	1.49714282438389e-97	-0.321697713482035	0.225	0.609	2.3609942340534e-93
578	HSPC	PRKAR2B	3.58907113870732e-96	-0.288148638827985	0.082	0.396	5.65996518574144e-92
579	HSPC	SPINT2	3.4589721362734e-92	-0.322522164053537	0.323	0.733	5.45479905890315e-88
580	HSPC	PRDX4	1.62108850696013e-91	-0.270062521348997	0.16	0.529	2.55645657547613e-87
581	HSPC	CLTA	2.36929717855373e-91	-0.318055527589836	0.39	0.782	3.73638165057923e-87
582	HSPC	PARK7	4.50766888822902e-91	-0.307657860603364	0.552	0.874	7.10859383673716e-87
583	HSPC	RAN	3.47567986735093e-90	-0.302802642438474	0.609	0.9	5.48114715081241e-86
584	HSPC	DYNLL1	6.60427056680226e-90	-0.35235734039379	0.34	0.7	1.04149346838472e-85
585	HSPC	STMN1	4.70407428862369e-88	-0.352890658506248	0.552	0.882	7.41832515315956e-84
586	HSPC	NDUFAB1	4.32140952099983e-87	-0.301293506970361	0.292	0.666	6.81486281461673e-83
587	HSPC	IRF2BP2	1.02600977288258e-86	0.290750094631043	0.824	0.693	1.61801741183583e-82
588	HSPC	GP1BB	1.40707299232075e-86	-0.301402832747836	0.079	0.377	2.21895410888982e-82
589	HSPC	CD44	1.76396704549067e-86	0.309930995474814	0.801	0.666	2.78177603073879e-82
590	HSPC	PRDX2	2.7327503254817e-84	-0.330791259508602	0.421	0.779	4.30954726328464e-80
591	HSPC	EIF3K	5.67886279101053e-84	-0.252470726056141	0.708	0.95	8.95556662142361e-80
592	HSPC	PPDPF	6.98721329806498e-84	-0.30790148488694	0.568	0.887	1.10188353710485e-79
593	HSPC	DAD1	1.1629793504253e-83	-0.316743187144492	0.333	0.726	1.8340184356207e-79
594	HSPC	ERH	4.75491602350096e-82	-0.303305904326051	0.494	0.828	7.49850256906101e-78
595	HSPC	JMJD1C	3.84420533156867e-81	0.331151045039936	0.768	0.588	6.0623118078838e-77
596	HSPC	PRDX3	3.85812607229904e-81	-0.277223703579257	0.216	0.567	6.08426481601559e-77
597	HSPC	OSTC	7.14534039062609e-81	-0.296596365501246	0.476	0.807	1.12682017960174e-76
598	HSPC	H2AFZ	1.08799435083283e-80	-0.31707430036476	0.631	0.894	1.71576709126337e-76
599	HSPC	SLC25A5	1.85425940966922e-80	-0.277684690798815	0.626	0.879	2.92416708904837e-76
600	HSPC	ALDH1A1	1.22195910397236e-79	-0.250439863971556	0.116	0.449	1.9270295069644e-75
601	HSPC	MRPS15	1.01860172277585e-78	-0.262651462458831	0.233	0.596	1.60633491681752e-74
602	HSPC	TMEM14C	1.30174918513176e-77	-0.311291864394794	0.378	0.718	2.05285846495278e-73
603	HSPC	MYL12A	3.60533053907704e-76	-0.299504424051888	0.505	0.826	5.68560626012449e-72
604	HSPC	CCT8	6.27562229466424e-75	-0.282364547048363	0.505	0.826	9.8966563586855e-71
605	HSPC	TPM1	1.22764792459032e-73	-0.253771599443405	0.115	0.418	1.93600077707893e-69
606	HSPC	MRPS24	1.56181541024383e-72	-0.274303218065235	0.349	0.712	2.46298290195452e-68
607	HSPC	S100A4	5.55471170659658e-72	-0.31954319373762	0.605	0.902	8.75978036130281e-68
608	HSPC	MARCKSL1	6.47862167837983e-72	-0.267734422280161	0.189	0.517	1.0216786386805e-67
609	HSPC	PPM1G	1.91114893798184e-71	-0.287761623894424	0.361	0.712	3.01388187519736e-67
610	HSPC	DUT	2.24027544723711e-71	-0.305312500407415	0.522	0.836	3.53291438029292e-67
611	HSPC	LIMS1	3.18372580069397e-70	-0.286236793621541	0.388	0.754	5.02073558769438e-66
612	HSPC	ATP5PO	9.48174256696205e-70	-0.257045912731834	0.621	0.905	1.49527080280992e-65
613	HSPC	TYMS	2.80771722484588e-69	-0.29413285500687	0.183	0.503	4.42777006358195e-65
614	HSPC	CYTL1	3.6512388899371e-69	-0.27998191154624	0.251	0.601	5.75800372943081e-65
615	HSPC	AKR1A1	1.1928639463467e-66	-0.258070863809516	0.307	0.659	1.88114644338875e-62
616	HSPC	PARP1	1.59261624831062e-66	-0.278836605401294	0.383	0.741	2.51155582358584e-62
617	HSPC	C1QBP	2.3486949423274e-66	-0.278187408976458	0.504	0.795	3.70389192405031e-62
618	HSPC	GLRX5	2.26101762808535e-65	-0.256725811414939	0.317	0.646	3.5656247994906e-61
619	HSPC	CCT3	2.84489556475213e-65	-0.273013442050219	0.387	0.738	4.48640030561411e-61
620	HSPC	VPS28	2.9538234104389e-65	-0.262936429015558	0.401	0.756	4.65817951826215e-61
621	HSPC	PHB	3.57194245713216e-65	-0.26542358812834	0.33	0.659	5.63295325489742e-61
622	HSPC	GTF2A2	5.27322785489076e-65	-0.259589236747048	0.321	0.673	8.31588032716273e-61
623	HSPC	ATP5MC3	7.9143409652954e-65	-0.250871954236565	0.628	0.874	1.24809157022708e-60
624	HSPC	NAA38	8.25334839259656e-65	-0.28557926342787	0.454	0.784	1.30155304151248e-60
625	HSPC	MRPL51	1.05002052140749e-62	-0.257932859402747	0.325	0.67	1.65588236225962e-58
626	HSPC	CLNS1A	1.19383049797316e-62	-0.265490284774486	0.421	0.76	1.88267069530368e-58
627	HSPC	PSMB6	1.76764178189113e-62	-0.256554810289504	0.35	0.685	2.78757109004231e-58
628	HSPC	RABAC1	2.44991968029807e-62	-0.263936742672872	0.389	0.719	3.86352333583005e-58
629	HSPC	COX5A	3.13291526462014e-62	-0.257265473519961	0.571	0.862	4.94060737230596e-58
